[B-767-300][VP-BLG][20.01.20]
Дата полета (день) [День][][0]
Дата полета (месяц) [Месяц][][0]
Масса самолета [Масса][фунт][3]
Приборная скорость (CAS) [Vпр][уз][1]
Скорость путевая 1 (КВС) [Vпут.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Нет обжатия шасси [AIR]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 прав.двигателя более 20% [N1.2>20]
Левый двигатель запущен, запускается [Праб.л]
Правый двигатель запущен, запускается [Праб.п]
Выруливание [Пвырул]
Руление на старт [Пстарт]
Отрыв от ВПП [Потрыв]
Взлет [Пвзлет]
Выруливание [S003]
Пробег [S011]
Выключение левого двигателя на земле [S012]
Выключение правого двигателя на земле [S013]

T         	День	Месяц	      Масса	   Vпр	Vпут.1	   FF.1	   FF.2	AIR	Празб.1	Празб.2	Пполет1	N1.2>20	Праб.л	Праб.п	Пвырул	Пстарт	Потрыв	Пвзлет	S003	S011	S012	S013
72660     	20.0	  1.0	340476.5288	279.50	475.00	 5632.0	 5678.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72661     	20.0	  1.0	340476.5288	279.50	475.00	 5632.0	 5696.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72662     	20.0	  1.0	340476.5288	279.75	475.00	 5632.0	 5681.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72663     	20.0	  1.0	340476.5288	279.75	475.00	 5632.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72664     	20.0	  1.0	340476.5288	279.75	475.00	 5632.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72665     	20.0	  1.0	340476.5288	279.75	475.00	 5632.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72666     	20.0	  1.0	340476.5288	279.50	475.00	 5632.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72667     	20.0	  1.0	340476.5288	279.75	475.00	 5632.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72668     	20.0	  1.0	340476.5288	280.00	475.00	 5632.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72669     	20.0	  1.0	340476.5288	280.00	475.00	 5632.0	 5678.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72670     	20.0	  1.0	340476.5288	280.00	475.00	 5601.5	 5696.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72671     	20.0	  1.0	340476.5288	280.00	475.00	 5600.0	 5681.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72672     	20.0	  1.0	340476.5288	280.00	475.00	 5600.0	 5678.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72673     	20.0	  1.0	340476.5288	280.00	475.00	 5630.5	 5681.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72674     	20.0	  1.0	340476.5288	280.25	475.00	 5632.0	 5678.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72675     	20.0	  1.0	340476.5288	280.50	474.86	 5632.0	 5696.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72676     	20.0	  1.0	340476.5288	280.50	474.14	 5632.0	 5696.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72677     	20.0	  1.0	340476.5288	280.50	475.00	 5601.5	 5681.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72678     	20.0	  1.0	340476.5288	280.50	474.86	 5600.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72679     	20.0	  1.0	340476.5288	280.50	474.00	 5600.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72680     	20.0	  1.0	340476.5288	280.50	474.14	 5630.5	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72681     	20.0	  1.0	340476.5288	280.50	475.00	 5632.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72682     	20.0	  1.0	340476.5288	280.50	475.00	 5601.5	 5649.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72683     	20.0	  1.0	340476.5288	280.25	475.00	 5600.0	 5646.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72684     	20.0	  1.0	340476.5288	280.00	475.00	 5600.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72685     	20.0	  1.0	340476.5288	280.25	475.00	 5600.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72686     	20.0	  1.0	340476.5288	280.25	475.00	 5600.0	 5649.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72687     	20.0	  1.0	340476.5288	280.00	475.00	 5600.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72688     	20.0	  1.0	340476.5288	280.00	475.00	 5600.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72689     	20.0	  1.0	340476.5288	280.00	475.00	 5600.0	 5646.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72690     	20.0	  1.0	340476.5288	280.00	475.00	 5600.0	 5649.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72691     	20.0	  1.0	340476.5288	280.00	475.00	 5600.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72692     	20.0	  1.0	340476.5288	280.00	475.00	 5569.5	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72693     	20.0	  1.0	340476.5288	280.25	475.00	 5598.5	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72694     	20.0	  1.0	340476.5288	280.50	475.00	 5600.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72695     	20.0	  1.0	340476.5288	280.25	475.00	 5600.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72696     	20.0	  1.0	340476.5288	280.25	475.00	 5600.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72697     	20.0	  1.0	340476.5288	280.50	475.00	 5569.5	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72698     	20.0	  1.0	340476.5288	280.50	475.00	 5568.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72699     	20.0	  1.0	340476.5288	280.50	475.00	 5598.5	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72700     	20.0	  1.0	340476.5288	280.50	475.00	 5600.0	 5646.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72701     	20.0	  1.0	340476.5288	280.75	475.00	 5600.0	 5664.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72702     	20.0	  1.0	340476.5288	280.75	475.00	 5600.0	 5649.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72703     	20.0	  1.0	340476.5288	280.50	475.00	 5600.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72704     	20.0	  1.0	340476.5288	280.50	475.00	 5600.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72705     	20.0	  1.0	340476.5288	280.75	475.00	 5569.5	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72706     	20.0	  1.0	340476.5288	281.00	475.00	 5568.0	 5617.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72707     	20.0	  1.0	340476.5288	281.00	475.00	 5568.0	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72708     	20.0	  1.0	340476.5288	281.00	475.00	 5568.0	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72709     	20.0	  1.0	340476.5288	281.00	475.00	 5568.0	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72710     	20.0	  1.0	340476.5288	281.00	475.00	 5568.0	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72711     	20.0	  1.0	340476.5288	281.00	475.00	 5568.0	 5614.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72712     	20.0	  1.0	340476.5288	280.75	475.00	 5568.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72713     	20.0	  1.0	340476.5288	280.50	475.00	 5568.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72714     	20.0	  1.0	340476.5288	280.50	475.00	 5568.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72715     	20.0	  1.0	340476.5288	280.25	475.00	 5568.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72716     	20.0	  1.0	340476.5288	280.25	475.00	 5568.0	 5632.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72717     	20.0	  1.0	340476.5288	280.75	475.00	 5568.0	 5617.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72718     	20.0	  1.0	340476.5288	281.25	475.00	 5537.5	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72719     	20.0	  1.0	340476.5288	281.25	475.00	 5566.5	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72720     	20.0	  1.0	340476.5288	280.75	475.00	 5568.0	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72721     	20.0	  1.0	340476.5288	280.75	475.00	 5537.5	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72722     	20.0	  1.0	340476.5288	281.00	475.00	 5536.0	 5600.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72723     	20.0	  1.0	340476.5288	281.00	475.00	 5536.0	 5585.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72724     	20.0	  1.0	340476.5288	281.00	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72725     	20.0	  1.0	340476.5288	281.00	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72726     	20.0	  1.0	340476.5288	281.00	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72727     	20.0	  1.0	340476.5288	281.00	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72728     	20.0	  1.0	340476.5288	280.75	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72729     	20.0	  1.0	340476.5288	280.50	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72730     	20.0	  1.0	340476.5288	280.75	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72731     	20.0	  1.0	340476.5288	281.00	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72732     	20.0	  1.0	340476.5288	281.00	475.00	 5505.5	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72733     	20.0	  1.0	340476.5288	281.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72734     	20.0	  1.0	340476.5288	281.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72735     	20.0	  1.0	340476.5288	280.75	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72736     	20.0	  1.0	340476.5288	280.25	475.00	 5534.5	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72737     	20.0	  1.0	340476.5288	280.00	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72738     	20.0	  1.0	340476.5288	280.00	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72739     	20.0	  1.0	340476.5288	280.00	475.00	 5536.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72740     	20.0	  1.0	340476.5288	280.00	475.00	 5505.5	 5553.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72741     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72742     	20.0	  1.0	340476.5288	279.75	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72743     	20.0	  1.0	340476.5288	279.75	475.00	 5504.0	 5550.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72744     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72745     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72746     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72747     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5553.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72748     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72749     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72750     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72751     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72752     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72753     	20.0	  1.0	340476.5288	280.25	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72754     	20.0	  1.0	340476.5288	280.50	475.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72755     	20.0	  1.0	340476.5288	280.25	475.00	 5504.0	 5550.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72756     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72757     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72758     	20.0	  1.0	340476.5288	280.25	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72759     	20.0	  1.0	340476.5288	280.25	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72760     	20.0	  1.0	340476.5288	280.25	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72761     	20.0	  1.0	340476.5288	280.25	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72762     	20.0	  1.0	340476.5288	280.25	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72763     	20.0	  1.0	340476.5288	280.50	475.00	 5534.5	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72764     	20.0	  1.0	340476.5288	280.25	475.00	 5505.5	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72765     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72766     	20.0	  1.0	340476.5288	280.00	475.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72767     	20.0	  1.0	340476.5288	280.25	474.86	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72768     	20.0	  1.0	340476.5288	280.50	474.00	 5504.0	 5553.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72769     	20.0	  1.0	340476.5288	280.50	474.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72770     	20.0	  1.0	340476.5288	280.75	474.00	 5473.5	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72771     	20.0	  1.0	340476.5288	281.00	474.00	 5502.5	 5550.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72772     	20.0	  1.0	340476.5288	280.75	474.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72773     	20.0	  1.0	340476.5288	280.75	474.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72774     	20.0	  1.0	340476.5288	281.00	474.00	 5504.0	 5568.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72775     	20.0	  1.0	340476.5288	281.25	474.00	 5504.0	 5553.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72776     	20.0	  1.0	340476.5288	281.25	474.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
72777     	20.0	  1.0	340476.5288	281.00	474.00	 5504.0	 5536.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
